"address","city","country_code","domain","fid","kgmid","latitude","longitude","neighborhood","phone","phone_unformatted","place_id","popular_times_weekly/0/close","popular_times_weekly/0/day","popular_times_weekly/0/open","popular_times_weekly/1/close","popular_times_weekly/1/day","popular_times_weekly/1/open","popular_times_weekly/2/close","popular_times_weekly/2/day","popular_times_weekly/2/open","popular_times_weekly/3/close","popular_times_weekly/3/day","popular_times_weekly/3/open","popular_times_weekly/4/close","popular_times_weekly/4/day","popular_times_weekly/4/open","popular_times_weekly/5/close","popular_times_weekly/5/day","popular_times_weekly/5/open","popular_times_weekly/6/close","popular_times_weekly/6/day","popular_times_weekly/6/open","popular_times_weekly/7/close","popular_times_weekly/7/day","popular_times_weekly/7/open","postal_code","reviews_count","state","street","title","total_score","website"
"304 Orchard Rd, #04-25/27 Ayam Penyet Ria - Lucky Plaza, Singapore 238863","Singapore","SG",,"0x31da1992129014d1:0x869f55c820947fad","/g/1tdd2smt",,,"304 Orchard Rd, #04-25/27","+6562357385","6235 7385","ChIJ0RSQEpIZ2jERrX-UIMhVn4Y","8:30pm","Monday","11am","8:30pm","Sunday","10am","8:30pm","Saturday","11am","8:30pm","Friday","11am","8:30pm","Thursday","11am","8:30pm","Wednesday","11am","8:30pm","Tuesday","11am","8:30pm","Monday","11am","238863","1.146",,"304 Orchard Rd, #04-25/27","Ayam Penyet Ria - Lucky Plaza",,
"220 Orchard Rd, B1-04/05 Jtown Cafe, Midpoint Orchard, Singapore 238852","Singapore","SG",,"0x31da19913385be13:0x1b399aca74759ac6","/g/1tls0c2f",,,"220 Orchard Rd, B1-04/05 Midpoint Orchard","+6592305040","9230 5040","ChIJE76FM5EZ2jERxpp1dMqaORs",,"Monday",,"8pm","Sunday","11:30am","8:15pm","Saturday","11:45am","8:15pm","Friday","11:45am","8pm","Thursday","11:45am","8pm","Wednesday","11:45am","8pm","Tuesday","11:45am",,"Monday",,"238852","627",,"220 Orchard Rd, B1-04/05 Midpoint Orchard","Jtown Cafe",,
"B2-K3, 15 Paya Lebar Rd, Papa Ayam PLQ Mall, Singapore 409049","Singapore","SG",,"0x31da19c0cfd0806f:0x8359b70230e090e5","/g/11k0695zyg",,,"B2-K3, 15 Paya Lebar Rd","+6586983921","8698 3921","ChIJb4DQz8AZ2jER5ZDgMAK3WYM","9:30pm","Monday","10:30am","9:30pm","Sunday","10:30am","9:30pm","Saturday","10:30am","9:30pm","Friday","10:30am","9:30pm","Thursday","10:30am","9:30pm","Wednesday","10:30am","9:30pm","Tuesday","10:30am","9:30pm","Monday","10:30am","409049","326",,"B2-K3, 15 Paya Lebar Rd","Papa Ayam PLQ Mall",,
"68 Orchard Rd, #06-15/17 Riverside Indonesian BBQ, Singapore 238839","Singapore","SG",,"0x31da19bd7ec8ac73:0x7379f59ccf5fae1a","/g/1tgyt6tg",,,"68 Orchard Rd, #06-15/17",,,"ChIJc6zIfr0Z2jERGq5fz5z1eXM","10pm","Monday","10am","10pm","Sunday","10am","10pm","Saturday","10am","10pm","Friday","10am","10pm","Thursday","10am","10pm","Wednesday","10am","10pm","Tuesday","10am","10pm","Monday","10am","238839","168",,"68 Orchard Rd, #06-15/17","Riverside Indonesian BBQ",,
"30 Bali Ln, KULON, Singapore 189866","Singapore","SG",,"0x31da19b412e46883:0xa427c00a224fab63","/g/11hs3v1bn1","1.3012255","103.8584004","30 Bali Ln","+6569294686","6929 4686","ChIJg2jkErQZ2jERY6tPIgrAJ6Q",,"Monday",,,"Monday",,,,,,,,,,,,,,,,,,,,"189866",,,"30 Bali Ln","KULON",,
"94 Lor 4 Toa Payoh, #01-22 THREE. by Garamika, Singapore 310094","Singapore","SG",,"0x31da176a6ec198c3:0xe0cbad1787b9d7c4","/g/11k581v0qb","1.3388227","103.8496748","94 Lor 4 Toa Payoh, #01-22","+6580271333","8027 1333","ChIJw5jBbmoX2jERxNe5hxety-A","3pm","Monday","11am","3pm","Monday","11am",,,,,,,,,,,,,,,,,,,"310094",,,"94 Lor 4 Toa Payoh, #01-22","THREE. by Garamika",,
"54 Zion Rd, IndoChili, Singapore 247779","Singapore","SG",,"0x31da19836ef50bb9:0x8e73d74c5232aa12","/g/11rvw520n","1.2929351","103.831227","54 Zion Rd","+6589228185","8922 8185","ChIJuQv1boMZ2jEREqoyUkzXc44","3pm","Monday","11:30am","3pm","Monday","11:30am",,,,,,,,,,,,,,,,,,,"247779",,,"54 Zion Rd","IndoChili",,
"304 Orchard Rd, #01-45 Paris Van Java, Lucky Plaza, Singapore 238863","Singapore","SG",,"0x31da19004bf68a03:0x232bd452cb131835","/g/11trh_0q5w","1.3045795","103.8340621","304 Orchard Rd, #01-45 Lucky Plaza","+6565399313","6539 9313","ChIJA4r2SwAZ2jERNRgTy1LUKyM","9pm","Monday","11am","9pm","Monday","11am",,,,,,,,,,,,,,,,,,,"238863",,,"304 Orchard Rd, #01-45 Lucky Plaza","Paris Van Java",,
"Altez / Icon Village Extension, 16 Enggor St, #01-10 Bara Food Tanjong Pagar, Singapore 079717","Singapore","SG",,"0x31da1970b386aa81:0x3fe1694d371af197","/g/11frj609q2","1.2744873","103.8443179","Altez / Icon Village Extension, 16 Enggor St, #01-10","+6581826876","8182 6876","ChIJgaqGs3AZ2jERl_EaN01p4T8","8pm","Monday","8am","8pm","Monday","8am",,,,,,,,,,,,,,,,,,,"079717",,,"Altez / Icon Village Extension, 16 Enggor St, #01-10","Bara Food Tanjong Pagar",,
"Lucky Plaza, 304 Orchard Rd, #01-42 Bebek Goreng Pak Ndut @Lucky Plaza, Orchard, Singapore 238863","Singapore","SG",,"0x31da199270bd8a55:0x3ce988ae33fdb9ab","/g/11g7zgnwrj","1.3045755","103.8340344","Lucky Plaza, 304 Orchard Rd, #01-42 Orchard","+6567344787","6734 4787","ChIJVYq9cJIZ2jERq7n9M66I6Tw","9:30pm","Monday","11am","9:30pm","Monday","11am",,,,,,,,,,,,,,,,,,,"238863",,,"Lucky Plaza, 304 Orchard Rd, #01-42 Orchard","Bebek Goreng Pak Ndut @Lucky Plaza",,
"162 Rochor Rd, Warung Leko, Singapore 188437","Singapore","SG",,"0x31da19007c4e6f23:0x55ec356d022a2f71","/g/11yj7t00fp","1.3008967","103.8553637","162 Rochor Rd","+6585037499","8503 7499","ChIJI29OfAAZ2jERcS8qAm017FU","10pm","Monday","11am","10pm","Monday","11am",,,,,,,,,,,,,,,,,,,"188437",,,"162 Rochor Rd","Warung Leko",,
"601 MacPherson Rd, #01-61 WARUNG IJO | VEGETARIAN | VEGAN | INDONESIAN CUISINES | NO ALCOHOL | NO ONION GARLIC, Grantral Mall Tai Seng, Singapore 368242","Singapore","SG",,"0x31da1949d857c60d:0x52f4188e45fd31c","/g/11h4qmbw93","1.3338869","103.8881309","601 MacPherson Rd, #01-61 Grantral Mall Tai Seng","+6588578600","8857 8600","ChIJDcZX2EkZ2jERHNNf5IhBLwU","3pm","Monday","11am","3pm","Monday","11am",,,,,,,,,,,,,,,,,,,"368242",,,"601 MacPherson Rd, #01-61 Grantral Mall Tai Seng","WARUNG IJO | VEGETARIAN | VEGAN | INDONESIAN CUISINES | NO ALCOHOL | NO ONION GARLIC",,
"17 Petir Rd, #B2-57/58 Ayam Penyet President, Singapore 678278","Singapore","SG",,"0x31da11bb500fb449:0x1e834a4b6efe44d2","/g/11dx9x1xg_","1.3784644","103.7636339","17 Petir Rd, #B2-57/58","+6562655945","6265 5945","ChIJSbQPULsR2jER0kT-bktKgx4","9pm","Monday","7:30am","9pm","Monday","7:30am",,,,,,,,,,,,,,,,,,,"678278",,,"17 Petir Rd, #B2-57/58","Ayam Penyet President",,
"304 Orchard Rd, #04-61/62 INDONESIA BOLEH, Singapore 238863","Singapore","SG",,"0x31da19005009d5df:0xc4786cf40756eece","/g/11xly5wwf3","1.3045755","103.8340344","304 Orchard Rd, #04-61/62","+6587863687","8786 3687","ChIJ39UJUAAZ2jERzu5WB_RseMQ","7:30pm","Monday","10:30am","7:30pm","Monday","10:30am",,,,,,,,,,,,,,,,,,,"238863",,,"304 Orchard Rd, #04-61/62","INDONESIA BOLEH",,
"14 Scotts Rd, #05-22/23 Pondok Jawa Timur, Far East Plaza, Singapore 228213","Singapore","SG",,"0x31da19b0d446610d:0x3ad23ff6ed7de527","/g/11b6_nqh4h","1.3075867","103.8335336","14 Scotts Rd, #05-22/23 Far East Plaza","+6568845853","6884 5853","ChIJDWFG1LAZ2jERJ-V97fY_0jo","8pm","Monday","11am","8pm","Monday","11am",,,,,,,,,,,,,,,,,,,"228213",,,"14 Scotts Rd, #05-22/23 Far East Plaza","Pondok Jawa Timur",,
"block 462 Crawford Ln, Impian Wahyu, Singapore 190462","Singapore","SG",,"0x31da19b9b7a17217:0x6a5cde6b75db03e8","/g/11cn0467mc","1.3048687","103.8616632","block 462 Crawford Ln","+6581207192","8120 7192","ChIJF3Kht7kZ2jER6APbdWveXGo","6pm","Monday","11am","6pm","Monday","11am",,,,,,,,,,,,,,,,,,,"190462",,,"block 462 Crawford Ln","Impian Wahyu",,
"18 & 18A Kandahar Street, Rumah Makan Minang - Kandahar Street, Singapore 198884","Singapore","SG",,"0x31da19b126f40b5d:0xf5b1f9ae92a2f622","/g/1tj30ms4","1.3022991","103.8595966","18 & 18A Kandahar Street","+6569777064","6977 7064","ChIJXQv0JrEZ2jERIvaikq75sfU","6:30pm","Monday","7:30am","6:30pm","Monday","7:30am",,,,,,,,,,,,,,,,,,,"198884",,,"18 & 18A Kandahar Street","Rumah Makan Minang - Kandahar Street",,
"371 Beach Rd, #02-28 Palapa Indonesian Fast Food, City Gate, Singapore 199597","Singapore","SG",,"0x31da193f0b67dd21:0xde3cee62b0aa0c7b","/g/11y5gdwcr1","1.3023209","103.8623237","371 Beach Rd, #02-28 City Gate",,,"ChIJId1nCz8Z2jERewyqsGLuPN4","9pm","Monday","11am","9pm","Monday","11am",,,,,,,,,,,,,,,,,,,"199597",,,"371 Beach Rd, #02-28 City Gate","Palapa Indonesian Fast Food",,
"50 Tras St, Cumi Bali, Singapore 078989","Singapore","SG",,"0x31da196d447f0e0f:0xa1bfeb8cfb7ee197","/g/1vs1pcp6","1.2781374","103.844249","50 Tras St","+6562206619","6220 6619","ChIJDw5_RG0Z2jERl-F--4zrv6E","2:30pm","Monday","11:30am","2:30pm","Sunday","11:30am","2:30pm","Saturday","11:30am","2:30pm","Friday","11:30am","2:30pm","Thursday","11:30am","2:30pm","Wednesday","11:30am","2:30pm","Tuesday","11:30am","2:30pm","Monday","11:30am","078989","724",,"50 Tras St","Cumi Bali","4.1",
"6 Tanjong Pagar Plz, #02-06 Indonesian Cuisine, Singapore 081006","Singapore","SG",,"0x31da1900737c6615:0xbaf9957e47776e88","/g/11m5xwn1wq","1.2766945","103.8431415","6 Tanjong Pagar Plz, #02-06",,,"ChIJFWZ8cwAZ2jERiG53R36V-bo","3pm","Monday","9am","3pm","Sunday","9am",,"Saturday",,"3pm","Friday","9am","3pm","Thursday","9am","3pm","Wednesday","9am","3pm","Tuesday","9am","3pm","Monday","9am","081006","11",,"6 Tanjong Pagar Plz, #02-06","Indonesian Cuisine","4.7",
"44 Kandahar St, Bumbu Restaurant, Singapore 198897","Singapore","SG",,"0x31da19b122a36dfd:0xe888a54734731ea7","/g/1tf7v78b","1.3018761","103.8599942","44 Kandahar St","+6563928628","6392 8628","ChIJ_W2jIrEZ2jERpx5zNEeliOg",,"Monday",,"3pm","Sunday","11am","3pm","Saturday","11am","3pm","Friday","11am","3pm","Thursday","11am","3pm","Wednesday","11am","3pm","Tuesday","11am",,"Monday",,"198897","606",,"44 Kandahar St","Bumbu Restaurant","4.4",
"290 Orchard Rd, #B1 - 44 Tambuah Mas Indonesian Restaurant Paragon Orchard | Michelin Guide, Paragon, Singapore 238859","Singapore","SG",,"0x31da1992320efb97:0x4f68b1b22f90990f","/g/1tj86z1_","1.3036434","103.8349946","290 Orchard Rd, #B1 - 44 Paragon","+6588262181","8826 2181","ChIJl_sOMpIZ2jERD5mQL7KxaE8","10pm","Monday","11am","10pm","Sunday","11am","10pm","Saturday","11am","10pm","Friday","11am","10pm","Thursday","11am","10pm","Wednesday","11am","10pm","Tuesday","11am","10pm","Monday","11am","238859","1102",,"290 Orchard Rd, #B1 - 44 Paragon","Tambuah Mas Indonesian Restaurant Paragon Orchard | Michelin Guide","4.1",
"Telok Ayer St, #88 - 90 Pagi Sore Indonesian Restaurant (Family Business in Singapore since 1989), Singapore 048470","Singapore","SG",,"0x31da190c45674969:0x32ead82129cb068b","/g/1v_n913p","1.2826195","103.8486534","Telok Ayer St, #88 - 90","+6562256002","6225 6002","ChIJaUlnRQwZ2jERiwbLKSHY6jI","2pm","Monday","11:30am","2pm","Sunday","11:30am","2pm","Saturday","11:30am","2pm","Friday","11:30am","2pm","Thursday","11:30am","2pm","Wednesday","11:30am","2pm","Tuesday","11:30am","2pm","Monday","11:30am","048470","608",,"Telok Ayer St, #88 - 90","Pagi Sore Indonesian Restaurant (Family Business in Singapore since 1989)","4.1",
"11 Jln Pisang, Hjh Maimunah Restaurant and Catering, Singapore 199078","Singapore","SG",,"0x31da19b72d5852b7:0xa32d8c892f4a6229","/g/1tkqxsy2","1.303149","103.8585258","11 Jln Pisang","+6562974294","6297 4294","ChIJt1JYLbcZ2jERKWJKL4mMLaM","7pm","Monday","7:30am",,"Sunday",,"7pm","Saturday","7:30am","7pm","Friday","7:30am","7pm","Thursday","7:30am","7pm","Wednesday","7:30am","7pm","Tuesday","7:30am","7pm","Monday","7:30am","199078","3357",,"11 Jln Pisang","Hjh Maimunah Restaurant and Catering","4.5",
"1 Pasir Ris Cl, #01-104 D'Penyetz - Downtown East, Singapore 519599","Singapore","SG",,"0x31da3d47ce894975:0xfd917d2afb1ead67","/g/11lgjnkvdl","1.3762197","103.9556301","1 Pasir Ris Cl, #01-104",,,"ChIJdUmJzkc92jERZ60e-yp9kf0","9:30pm","Monday","11am","9:30pm","Sunday","11am","9:30pm","Saturday","11am","9:30pm","Friday","11am","9:30pm","Thursday","11am","9:30pm","Wednesday","11am","9:30pm","Tuesday","11am","9:30pm","Monday","11am","519599","252",,"1 Pasir Ris Cl, #01-104","D'Penyetz - Downtown East","4.3",
"6 Eu Tong Sen St, #02-72 to 75/77/92 Rendezvous Restaurant Hock Lock Kee, The Central, Singapore 059817","Singapore","SG",,"0x31da190a9bbec0d7:0x35b0563210393588","/g/11r97xg_w","1.289174","103.846216","6 Eu Tong Sen St, #02-72 to 75/77/92 The Central","+6563397508","6339 7508","ChIJ18C-mwoZ2jERiDU5EDJWsDU","8:30pm","Monday","11:30am","8:30pm","Sunday","11:30am","8:30pm","Saturday","11:30am","8:30pm","Friday","11:30am","8:30pm","Thursday","11:30am","8:30pm","Wednesday","11:30am","8:30pm","Tuesday","11:30am","8:30pm","Monday","11:30am","059817","648",,"6 Eu Tong Sen St, #02-72 to 75/77/92 The Central","Rendezvous Restaurant Hock Lock Kee","4.2",
"78 Airport Blvd., #03-225/226 Tambuah Mas Jewel | Indonesian Restaurant, Jewel Changi Airport, Singapore 819666","Singapore","SG",,"0x31da3de05e6e543b:0xde0769c2c6c365d7","/g/11m77mf3tf","1.3597664","103.9897447","78 Airport Blvd., #03-225/226 Jewel Changi Airport","+6586832181","8683 2181","ChIJO1RuXuA92jER12XDxsJpB94","10pm","Monday","10am","10pm","Sunday","10am","10pm","Saturday","10am","10pm","Friday","10am","10pm","Thursday","10am","10pm","Wednesday","10am","10pm","Tuesday","10am","10pm","Monday","10am","819666","261",,"78 Airport Blvd., #03-225/226 Jewel Changi Airport","Tambuah Mas Jewel | Indonesian Restaurant","4.2",
"3 Gateway Dr, #B1-11 Bebek Goreng Pak Ndut @Westgate, Westgate, Singapore 608532","Singapore","SG",,"0x31da1151af263f5f:0xa2517cc82d442a52","/g/11j4mw73r2","1.3337357","103.7425365","3 Gateway Dr, #B1-11 Westgate","+6565654787","6565 4787","ChIJXz8mr1ER2jERUipELch8UaI","9:30pm","Monday","11am","9:30pm","Sunday","11am","9:30pm","Saturday","11am","9:30pm","Friday","11am","9:30pm","Thursday","11am","9:30pm","Wednesday","11am","9:30pm","Tuesday","11am","9:30pm","Monday","11am","608532","560",,"3 Gateway Dr, #B1-11 Westgate","Bebek Goreng Pak Ndut @Westgate","4.5",
"1 Kim Seng Promenade, B1-110/111 Tambuah Mas Great World | Halal Indonesian Restaurant, Great World, Singapore 237994","Singapore","SG",,"0x31da19a543cf7f43:0xca7549d7eacef751","/g/11fq_bb3w1","1.2931253","103.8319286","1 Kim Seng Promenade, B1-110/111 Great World","+6587112181","8711 2181","ChIJQ3_PQ6UZ2jERUffO6tdJdco","10pm","Monday","11am","10pm","Sunday","11am","10pm","Saturday","11am","10pm","Friday","11am","10pm","Thursday","11am","10pm","Wednesday","11am","10pm","Tuesday","11am","10pm","Monday","11am","237994","454",,"1 Kim Seng Promenade, B1-110/111 Great World","Tambuah Mas Great World | Halal Indonesian Restaurant","4.2",
"7 Pasir Ris Central, B2-37 Taste of Indonesia @ Pasir Ris Mall, Mall 519612","Mall","SG",,"0x31da3d0048926795:0x5114e839e1fe6692","/g/11vzlnjd03","1.3733193","103.9489642","7 Pasir Ris Central, B2-37","+6569887204","6988 7204","ChIJlWeSSAA92jERkmb-4TnoFFE","9:30pm","Monday","10:30am","9:30pm","Sunday","10:30am","10:30pm","Saturday","10:30am","10:30pm","Friday","10:30am","9:30pm","Thursday","10:30am","9:30pm","Wednesday","10:30am","9:30pm","Tuesday","10:30am","9:30pm","Monday","10:30am","519612","62",,"7 Pasir Ris Central, B2-37","Taste of Indonesia @ Pasir Ris Mall","4.1",
"304 Orchard Rd, #02-66/67 Minang House, Lucky Plaza, Singapore 238863","Singapore","SG",,"0x31da19926d40711d:0x7b0be1d0321bdd4b","/g/1wk7nd3c","1.3048263","103.8337223","304 Orchard Rd, #02-66/67 Lucky Plaza","+6568874702","6887 4702","ChIJHXFAbZIZ2jERS90bMtDhC3s","6pm","Monday","10:30am","6pm","Sunday","10:30am","6pm","Saturday","10:30am","6pm","Friday","10:30am","6pm","Thursday","10:30am","6pm","Wednesday","10:30am","6pm","Tuesday","10:30am","6pm","Monday","10:30am","238863","358",,"304 Orchard Rd, #02-66/67 Lucky Plaza","Minang House","4.4",
"2 Tampines Central 5, #B1-20 Ayam Penyet President - Century Square Tampines, Century Square, Singapore 529509","Singapore","SG",,"0x31da3d11893d3b8f:0x79fe1217a808b049","/g/11b76v5qhz","1.352505","103.9439658","2 Tampines Central 5, #B1-20 Century Square","+6562602469","6260 2469","ChIJjzs9iRE92jERSbAIqBcS_nk","9pm","Monday","11:30am","9pm","Sunday","11am","9:30pm","Saturday","11am","9:30pm","Friday","11:30am","9pm","Thursday","11:30am","9pm","Wednesday","11:30am","9pm","Tuesday","11:30am","9pm","Monday","11:30am","529509","1256",,"2 Tampines Central 5, #B1-20 Century Square","Ayam Penyet President - Century Square Tampines","4.6",
"Our Tampines Hub, 1 Tampines Walk, #B1-47A Rumah Makan Minang - Our Tampines Hub, Singapore 528523","Singapore","SG",,"0x31da3d71240d609d:0x83e4881ce4d1e9a1","/g/11f3n3wkfz","1.3536011","103.9396535","Our Tampines Hub, 1 Tampines Walk, #B1-47A","+6569777065","6977 7065","ChIJnWANJHE92jERoenR5ByI5IM","6:30pm","Monday","7:30am","6:30pm","Sunday","7:30am","6:30pm","Saturday","7:30am","6:30pm","Friday","7:30am","6:30pm","Thursday","7:30am","6:30pm","Wednesday","7:30am","6:30pm","Tuesday","7:30am","6:30pm","Monday","7:30am","528523","1064",,"Our Tampines Hub, 1 Tampines Walk, #B1-47A","Rumah Makan Minang - Our Tampines Hub","4.5",
"290 Jln Besar, 290 Indonesia Melayu Food, Singapore 208953","Singapore","SG",,"0x31da19f62c5a47cd:0xb8802772e0717230","/g/11g_z8b4_9","1.3107278","103.8588865","290 Jln Besar","+6591449122","9144 9122","ChIJzUdaLPYZ2jERMHJx4HIngLg","24 hours","Monday","24 hours","24 hours","Sunday","24 hours","24 hours","Saturday","24 hours","24 hours","Friday","24 hours","24 hours","Thursday","24 hours","24 hours","Wednesday","24 hours","24 hours","Tuesday","24 hours","24 hours","Monday","24 hours","208953","30",,"290 Jln Besar","290 Indonesia Melayu Food","4.5",
"273 Tanjong Katong Rd, Ben’s Kitchen, Singapore 437056","Singapore","SG",,"0x31da1925bb4e735f:0x779b0d738e506706","/g/11k3wmcwxq","1.3070829","103.895667","273 Tanjong Katong Rd","+6560150232","6015 0232","ChIJX3NOuyUZ2jERBmdQjnMNm3c","3pm","Monday","11am","9pm","Sunday","11am","9pm","Saturday","11am","3pm","Friday","11am","3pm","Thursday","11am","3pm","Wednesday","11am","3pm","Tuesday","11am","3pm","Monday","11am","437056","378",,"273 Tanjong Katong Rd","Ben’s Kitchen","4.3",
"405 Havelock Rd, Level 3 Kintamani Restaurant, Furama Riverfront, Singapore 169633","Singapore","SG",,"0x31da1977b165dfcd:0x536bab441be18fb7","/g/1tf7k223","1.2875615","103.8359488","405 Havelock Rd, Level 3 Furama Riverfront","+6567396463","6739 6463","ChIJzd9lsXcZ2jERt4_hG0Sra1M","2:30pm","Monday","12","2:30pm","Sunday","12","2:30pm","Saturday","12","2:30pm","Friday","12","2:30pm","Thursday","12","2:30pm","Wednesday","12","2:30pm","Tuesday","12","2:30pm","Monday","12","169633","1141",,"405 Havelock Rd, Level 3 Furama Riverfront","Kintamani Restaurant","4",
"3 Temasek Blvd, B1-100 / 101 Chopstix & Rice | Indonesian Restaurant | Padang | Halal | Suntec City SG, Singapore 038983","Singapore","SG",,"0x31da198cd02537dd:0xa9f2e91e0223bee7","/g/1tg6s6wl","1.2950089","103.8599579","3 Temasek Blvd, B1-100 / 101","+6585337228","8533 7228","ChIJ3Tcl0IwZ2jER574jAh7p8qk","9:30pm","Monday","11am","9:30pm","Sunday","11am","9:30pm","Saturday","11am","9:30pm","Friday","11am","9:30pm","Thursday","11am","9:30pm","Wednesday","11am","9:30pm","Tuesday","11am","9:30pm","Monday","11am","038983","1326",,"3 Temasek Blvd, B1-100 / 101","Chopstix & Rice | Indonesian Restaurant | Padang | Halal | Suntec City SG","4.5",
"304 Orchard Rd, #04-25/27 Ayam Penyet Ria - Lucky Plaza, Singapore 238863","Singapore","SG",,"0x31da1992129014d1:0x869f55c820947fad","/g/1tdd2smt","1.3045795","103.8340621","304 Orchard Rd, #04-25/27","+6562357385","6235 7385","ChIJ0RSQEpIZ2jERrX-UIMhVn4Y","8:30pm","Monday","11am","8:30pm","Sunday","10am","8:30pm","Saturday","11am","8:30pm","Friday","11am","8:30pm","Thursday","11am","8:30pm","Wednesday","11am","8:30pm","Tuesday","11am","8:30pm","Monday","11am","238863","1146",,"304 Orchard Rd, #04-25/27","Ayam Penyet Ria - Lucky Plaza","4",
"249 Victoria St, Ayam Penyet Ria - Bugis Street, Singapore 188034","Singapore","SG",,"0x31da195c61fe9197:0xd5c039e87545b317","/g/11t6zyvjx1","1.3004312","103.8553295","249 Victoria St","+6569516031","6951 6031","ChIJl5H-YVwZ2jERF7NFdeg5wNU","9:30pm","Monday","11am","9:30pm","Sunday","11am","9:30pm","Saturday","11am","9:30pm","Friday","11am","9:30pm","Thursday","11am","9:30pm","Wednesday","11am","9:30pm","Tuesday","11am","9:30pm","Monday","11am","188034","202",,"249 Victoria St","Ayam Penyet Ria - Bugis Street","3.7",
"RESTORAN ZARANI, 26, Jalan Johar 4, Taman Desa Cemerlang, 81800 Ulu Tiram, Johor, Malaysia","Ulu Tiram","MY",,"0x31da6f001f7af1cd:0x8d9e8dc91ad519ec","/g/11xzz_sg_h",,,"26, Jalan Johar 4",,,"ChIJzfF6HwBv2jER7BnVGsmNno0",,,,,,,,,,,,,,,,,,,,,,,,,"81800","6","Johor","26, Jalan Johar 4","RESTORAN ZARANI",,
"270 Queen St, Pondok Makan Indonesia, Singapore 180270","Singapore","SG",,"0x31da19ba50cf3f01:0x52b0ca048c23c696","/g/11c6r9j9k0",,,"270 Queen St",,,"ChIJAT_PULoZ2jERlsYjjATKsFI","7pm","Monday","8am","8pm","Sunday","8am","8pm","Saturday","8am","8pm","Friday","8am","8pm","Thursday","8am","8pm","Wednesday","8am","7pm","Tuesday","8am","7pm","Monday","8am","180270","127",,"270 Queen St","Pondok Makan Indonesia",,
"151 Lorong Chuan, #01-24 D'Penyetz Lorong Chuan, Singapore 556741","Singapore","SG",,"0x31da1750bdf39553:0x9829e7011a2388d6","/g/11r36grjtf",,,"151 Lorong Chuan, #01-24",,,"ChIJU5XzvVAX2jER1ogjGgHnKZg","8:30pm","Monday","11am","8:30pm","Sunday","11am","8:30pm","Saturday","11am","8:30pm","Friday","11am","8:30pm","Thursday","11am","8:30pm","Wednesday","11am","8:30pm","Tuesday","11am","8:30pm","Monday","11am","556741","133",,"151 Lorong Chuan, #01-24","D'Penyetz Lorong Chuan",,
"Restoran Aliff Cawangan iParc Tg Pelepas ( Nasi Padang ), TAMAN PERINDUSTRIAN, 1, Jalan Pelepas 2/1, Tanjung Pelepas, 81550 Gelang Patah, Johor, Malaysia","Gelang Patah","MY",,"0x31da097a28c09319:0x7df6262a3bf2e50","/g/11n57bz6pn",,,"TAMAN PERINDUSTRIAN, 1, Jalan Pelepas 2/1","+6078276823","07-827 6823","ChIJGZPAKHoJ2jERUC6_o2Ji3wc","24 hours","Monday","24 hours","24 hours","Sunday","24 hours","24 hours","Saturday","24 hours","24 hours","Friday","24 hours","24 hours","Thursday","24 hours","24 hours","Wednesday","24 hours","24 hours","Tuesday","24 hours","24 hours","Monday","24 hours","81550","17","Johor","TAMAN PERINDUSTRIAN, 1, Jalan Pelepas 2/1","Restoran Aliff Cawangan iParc Tg Pelepas ( Nasi Padang )",,
"268A Toa Payoh E, Roso Jowo Indonesian Cuisine By Mbak Siti Osbel, Singapore 311268","Singapore","SG",,"0x31da177ff2274e15:0xa8e63ad8cddd6f65","/g/11nr54t1ll",,,"268A Toa Payoh E","+6581101093","8110 1093","ChIJFU4n8n8X2jERZW_dzdg65qg",,"Monday",,"3pm","Sunday","8am","10pm","Saturday","11am",,"Friday",,,"Thursday",,,"Wednesday",,,"Tuesday",,,"Monday",,"311268","2",,"268A Toa Payoh E","Roso Jowo Indonesian Cuisine By Mbak Siti Osbel",,
